"tradetype","districtofficecode","districtofficename","countryoforigin","countryoforiginname","countryofdestination","countryofdestinationname","tariff","statisticalunit","transportcode","transportcodedescription","yearmonth","calendaryear","section","sectionanddescription","chapter","chapteranddescription","tariffanddescription","statisticalquantity","customsvalue","worldregion"
"Imports","DBN","Durban","IN","India","ZA","South Africa","27101157","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101157 - Other base oils for prepared lubricating oil","197420","1414396","ASIA"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","12062.4","571706","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","739040","2143476","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","7058330","37833592","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101157","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101157 - Other base oils for prepared lubricating oil","1905681","12121363","EUROPE"
"Imports","CTN","Cape Town","DE","Germany","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","500","8821","EUROPE"
"Imports","DBN","Durban","CN","China","ZA","South Africa","27122000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27122000 - Paraffin Wax Containing By Mass Less Than 0,75 Per Cent Of Oil","446000","4905872","ASIA"
"Imports","DBN","Durban","KR","South Korea","ZA","South Africa","27075000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27075000 - Other Aromatic Hydrocarbon Mixtures Of Which 65 Per Cent Or More By Volume (Including Losses) Distils At 250Â°c By The Astm D 86-Method","21960","347206","ASIA"
"Imports","DBN","Durban","EG","Egypt","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","13590","398049","AFRICA"
"Imports","DBN","Durban","FR","France","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","155808","662534","EUROPE"
"Imports","BBR","Beit Bridge","ZA","South Africa","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","45","2003","AFRICA"
"Imports","CTN","Cape Town","MY","Malaysia","ZA","South Africa","27101130","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101130 - Distillate fuel, as defined in Additional Note 1 (g)","13101723","31956220","ASIA"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","196260","2389967","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","12604.97","599345","EUROPE"
"Imports","CTN","Cape Town","IN","India","ZA","South Africa","27101157","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101157 - Other base oils for prepared lubricating oil","20060","143799","ASIA"
"Imports","BBR","Beit Bridge","ZA","South Africa","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","5","200","AFRICA"
"Imports","CTN","Cape Town","US","United States","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","7405.4","108039","AMERICA"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","62552","1961421","EUROPE"
"Imports","DBN","Durban","IN","India","ZA","South Africa","27122000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27122000 - Paraffin Wax Containing By Mass Less Than 0,75 Per Cent Of Oil","20000","120275","ASIA"
"Imports","DBN","Durban","IN","India","ZA","South Africa","27040000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27040000 - Coke And Semi-Coke Of Coal, Of Lignite Or Of Peat, Whether Or Not Agglomerated; Retort Carbon","72000","308082","ASIA"
"Imports","DBN","Durban","IN","India","ZA","South Africa","27101160","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101160 - Transformer oil and cable oil","39580","506480","ASIA"
"Imports","DBN","Durban","CN","China","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","2740693.27","31439482","ASIA"
"Imports","DBN","Durban","CN","China","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","502500","5621487","ASIA"
"Imports","CTN","Cape Town","CA","Canada","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","21047","34926","AMERICA"
"Imports","DBN","Durban","AT","Austria","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","3","551","EUROPE"
"Imports","DBN","Durban","FR","France","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","1588.32","38193","EUROPE"
"Imports","CTN","Cape Town","CA","Canada","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","13641","305909","AMERICA"
"Imports","DBN","Durban","AE","United Arab Emirates","ZA","South Africa","27101107","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101107 - Aviation kerosene, as defined in Additional Note 1 (d)","6533070","31440899","ASIA"
"Imports","DBN","Durban","CA","Canada","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","4488","129245","AMERICA"
"Imports","DBN","Durban","CA","Canada","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","2329.33","69959","AMERICA"
"Imports","CTN","Cape Town","NL","Netherlands","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","250000","199132","EUROPE"
"Imports","CTN","Cape Town","IE","Ireland","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","160000","116226","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27131200","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27131200 - Calcined","48060","792731","EUROPE"
"Imports","DBN","Durban","GB","United Kingdom","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","30640","555969","EUROPE"
"Imports","DBN","Durban","GB","United Kingdom","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","2454.47","84424","EUROPE"
"Imports","DBN","Durban","BH","Bahrain","ZA","South Africa","27101130","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101130 - Distillate fuel, as defined in Additional Note 1 (g)","111403760","508936192","ASIA"
"Imports","DBN","Durban","BH","Bahrain","ZA","South Africa","27101107","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101107 - Aviation kerosene, as defined in Additional Note 1 (d)","13263550","64807211","ASIA"
"Imports","DBN","Durban","EG","Egypt","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","8640","253966","AFRICA"
"Imports","CTN","Cape Town","GB","United Kingdom","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","13700","200913","EUROPE"
"Imports","CTN","Cape Town","US","United States","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","21866","9933","AMERICA"
"Imports","DBN","Durban","BE","Belgium","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","947.6","26730","EUROPE"
"Imports","DBN","Durban","BE","Belgium","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","59200","1018209","EUROPE"
"Imports","DBN","Durban","ES","Spain","ZA","South Africa","27129020","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129020 - Micro-crystalline wax","100500","1726364","EUROPE"
"Imports","DBN","Durban","KR","South Korea","ZA","South Africa","27129020","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129020 - Micro-crystalline wax","19000","166157","ASIA"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27122000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27122000 - Paraffin Wax Containing By Mass Less Than 0,75 Per Cent Of Oil","27.27","3461","EUROPE"
"Imports","CTN","Cape Town","AO","Angola","ZA","South Africa","27090000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27090000 - Petroleum Oils And Oils Obtained From Bituminous Minerals, Crude","168703400","620629208","AFRICA"
"Imports","CTN","Cape Town","NL","Netherlands","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","15111060","93499845","EUROPE"
"Imports","DBN","Durban","JP","Japan","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","497.08","69301","ASIA"
"Imports","DBN","Durban","KR","South Korea","ZA","South Africa","27101157","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101157 - Other base oils for prepared lubricating oil","802236","5128209","ASIA"
"Imports","DBN","Durban","KR","South Korea","ZA","South Africa","27121020","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27121020 - In immediate  packings of a content exceeding 5 kg","23830","398389","ASIA"
"Imports","DBN","Durban","BG","Bulgaria","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","215.6","27868","EUROPE"
"Imports","DBN","Durban","BG","Bulgaria","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","581","9211","EUROPE"
"Imports","CTN","Cape Town","AE","United Arab Emirates","ZA","South Africa","27101107","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101107 - Aviation kerosene, as defined in Additional Note 1 (d)","17298750","31501947","ASIA"
"Imports","CTN","Cape Town","SA","Saudi Arabia","ZA","South Africa","27090000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27090000 - Petroleum Oils And Oils Obtained From Bituminous Minerals, Crude","134788800","571275852","ASIA"
"Imports","DBN","Durban","FR","France","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","102183.83","2298955","EUROPE"
"Imports","CTN","Cape Town","CN","China","ZA","South Africa","27011900","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27011900 - Other Coal","10409.1","61118","ASIA"
"Imports","DBN","Durban","IR","Iran","ZA","South Africa","27090000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27090000 - Petroleum Oils And Oils Obtained From Bituminous Minerals, Crude","237798717","983496327","ASIA"
"Imports","CTN","Cape Town","NL","Netherlands","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","14584","331489","EUROPE"
"Imports","DBN","Durban","JP","Japan","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","208","10785","ASIA"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101157","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101157 - Other base oils for prepared lubricating oil","4568189","26585562","EUROPE"
"Imports","DBN","Durban","FR","France","ZA","South Africa","27111310","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27111310 - In immediate packings of a content not exceeding 250 g","2.9","606","EUROPE"
"Imports","DBN","Durban","EG","Egypt","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","28804","619186","AFRICA"
"Imports","DBN","Durban","JP","Japan","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","87342","1784095","ASIA"
"Imports","DBN","Durban","JP","Japan","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","47872","699882","ASIA"
"Imports","DBN","Durban","FR","France","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","114216.34","1084124","EUROPE"
"Imports","DBN","Durban","IE","Ireland","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","120000","106127","EUROPE"
"Imports","DBN","Durban","MY","Malaysia","ZA","South Africa","27081000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27081000 - Pitch","8000","75999","ASIA"
"Imports","DBN","Durban","SE","Sweden","ZA","South Africa","27101157","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101157 - Other base oils for prepared lubricating oil","438320","4026881","EUROPE"
"Imports","CTN","Cape Town","GB","United Kingdom","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","15227896","93608150","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","67740.69","1579367","EUROPE"
"Imports","DBN","Durban","IR","Iran","ZA","South Africa","27129020","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129020 - Micro-crystalline wax","38016","401746","ASIA"
"Imports","DBN","Durban","FI","Finland","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","22900","38049","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27129030","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129030 - Montan wax","15000","294121","EUROPE"
"Imports","DBN","Durban","NL","Netherlands","ZA","South Africa","27030000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27030000 - Peat (Including Peat Litter), Whether Or Not Agglomerated","600120","486074","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","677680","3793164","EUROPE"
"Imports","DBN","Durban","SE","Sweden","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","22367860","134869232","EUROPE"
"Imports","DBN","Durban","GB","United Kingdom","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","35125100","194053036","EUROPE"
"Imports","DBN","Durban","NL","Netherlands","ZA","South Africa","27101139","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101139 - Specified aliphatic hydrocarbon solvents, as defined in Additional Note 1 (ij), unmarked","243468","1751378","EUROPE"
"Imports","DBN","Durban","IN","India","ZA","South Africa","27101160","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101160 - Transformer oil and cable oil","13694","194907","ASIA"
"Imports","DBN","Durban","FR","France","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","38098780","205948672","EUROPE"
"Imports","DBN","Durban","NL","Netherlands","ZA","South Africa","27121020","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27121020 - In immediate  packings of a content exceeding 5 kg","3142","70036","EUROPE"
"Imports","DBN","Durban","IT","Italy","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","32046200","178993929","EUROPE"
"Imports","DBN","Durban","TH","Thailand","ZA","South Africa","27129050","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129050 - Slack wax","501810","3147776","ASIA"
"Imports","BBR","Beit Bridge","ZW","Zimbabwe","ZA","South Africa","27040000","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27040000 - Coke And Semi-Coke Of Coal, Of Lignite Or Of Peat, Whether Or Not Agglomerated; Retort Carbon","5559040","3715280","AFRICA"
"Imports","DBN","Durban","BE","Belgium","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","20560","304414","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101130","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101130 - Distillate fuel, as defined in Additional Note 1 (g)","688","24233","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","155040","2042938","EUROPE"
"Imports","DBN","Durban","IN","India","ZA","South Africa","27101900","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101900 - Other","32800","227652","ASIA"
"Imports","DBN","Durban","SG","Singapore","ZA","South Africa","27101152","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101152 - Other prepared lubricating oils","14985.43","170249","ASIA"
"Imports","CTN","Cape Town","FR","France","ZA","South Africa","27129020","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129020 - Micro-crystalline wax","148.74","4973","EUROPE"
"Imports","DBN","Durban","DE","Germany","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","612","23630","EUROPE"
"Imports","DBN","Durban","SA","Saudi Arabia","ZA","South Africa","27101107","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101107 - Aviation kerosene, as defined in Additional Note 1 (d)","6517540","31792411","ASIA"
"Imports","DBN","Durban","SE","Sweden","ZA","South Africa","27101149","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101149 - Prepared lubricating oils, in containers holding less than 5 li","50","3593","EUROPE"
"Imports","DBN","Durban","SA","Saudi Arabia","ZA","South Africa","27090000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27090000 - Petroleum Oils And Oils Obtained From Bituminous Minerals, Crude","520519020","2245123098","ASIA"
"Imports","DBN","Durban","FR","France","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","1296","73335","EUROPE"
"Imports","DBN","Durban","JP","Japan","ZA","South Africa","27101147","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101147 - Lubricating grease","394","35737","ASIA"
"Imports","DBN","Durban","GB","United Kingdom","ZA","South Africa","27060000","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27060000 - Tar Distilled From Coal, From Lignite Or From Peat, And Other Mineral Tars, Whether Or Not Dehydrated Or Partially Distilled, Including Reconstituted Tars","5630","62955","EUROPE"
"Imports","DBN","Durban","GB","United Kingdom","ZA","South Africa","27101157","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101157 - Other base oils for prepared lubricating oil","10010064","68127962","EUROPE"
"Imports","DBN","Durban","AE","United Arab Emirates","ZA","South Africa","27101157","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101157 - Other base oils for prepared lubricating oil","10095","526603","ASIA"
"Imports","CTN","Cape Town","BE","Belgium","ZA","South Africa","27101190","KG","00","Transport mode not specified (Unknown - Other)","201002","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101190 - Other","33410","479115","EUROPE"
"Imports","DBN","Durban","ES","Spain","ZA","South Africa","27129010","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27129010 - Paraffin wax","15600","234314","EUROPE"
"Imports","DBN","Durban","IN","India","ZA","South Africa","27101102","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101102 - Petrol, as defined in Additional Note 1(b)","69668980","401140149","ASIA"
"Imports","DBN","Durban","IN","India","ZA","South Africa","27101130","KG","00","Transport mode not specified (Unknown - Other)","201003","2010","5","5 - Mineral Products","27","27 - Crude, Coal, Petroleum and Electricity","27101130 - Distillate fuel, as defined in Additional Note 1 (g)","72852930","347446799","ASIA"
